module,type,name,res_id,src,value,comments
web_unsplash,model,"ir.model.fields,help",account.field_product_template__taxes_id,Default taxes used when selling the product.,Default taxes used when selling the product.,
web_unsplash,model,"ir.model.fields,field_description",account.field_report_account_report_hash_integrity____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",account.field_report_account_report_hash_integrity__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",account.field_report_account_report_hash_integrity__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",account.field_report_account_report_invoice____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",account.field_report_account_report_invoice__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",account.field_report_account_report_invoice__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",account.field_report_account_report_invoice_with_payments____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",account.field_report_account_report_invoice_with_payments__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",account.field_report_account_report_invoice_with_payments__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",account.field_report_account_report_journal____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",account.field_report_account_report_journal__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",account.field_report_account_report_journal__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",web.field_res_company____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__account_cash_basis_base_account_id,Base Tax Received Account,Base Tax Received Account,
web_unsplash,model,"ir.model.fields,help",account.field_res_company__account_cash_basis_base_account_id,Account that will be set on lines created in cash basis journal entry and used to keep track of the tax base amount.,Account that will be set on lines created in cash basis journal entry and used to keep track of the tax base amount.,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__account_dashboard_onboarding_state,State of the account dashboard onboarding panel,State of the account dashboard onboarding panel,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__account_default_pos_receivable_account_id,Default PoS Receivable Account,Default PoS Receivable Account,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__account_invoice_onboarding_state,State of the account invoice onboarding panel,State of the account invoice onboarding panel,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__account_journal_suspense_account_id,Journal Suspense Account,Journal Suspense Account,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__account_onboarding_create_invoice_state,State of the onboarding create invoice step,State of the onboarding create invoice step,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__account_onboarding_invoice_layout_state,State of the onboarding invoice layout step,State of the onboarding invoice layout step,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__account_onboarding_sale_tax_state,State of the onboarding sale tax step,State of the onboarding sale tax step,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__account_opening_date,Opening Entry,Opening Entry,
web_unsplash,model,"ir.model.fields,help",account.field_res_company__account_opening_date,That is the date of the opening entry.,That is the date of the opening entry.,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__account_opening_journal_id,Opening Journal,Opening Journal,
web_unsplash,model,"ir.model.fields,help",account.field_res_company__account_opening_journal_id,Journal where the opening entry of this company's accounting has been posted.,Journal where the opening entry of this company's accounting has been posted.,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__account_opening_move_id,Opening Journal Entry,Opening Journal Entry,
web_unsplash,model,"ir.model.fields,help",account.field_res_company__account_opening_move_id,The journal entry containing the initial balance of all this company's accounts.,The journal entry containing the initial balance of all this company's accounts.,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__account_purchase_tax_id,Default Purchase Tax,Default Purchase Tax,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__account_sale_tax_id,Default Sale Tax,Default Sale Tax,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__account_setup_bank_data_state,State of the onboarding bank data step,State of the onboarding bank data step,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__account_setup_bill_state,State of the onboarding bill step,State of the onboarding bill step,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__account_setup_coa_state,State of the onboarding charts of account step,State of the onboarding charts of account step,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__account_setup_fy_data_state,State of the onboarding fiscal year step,State of the onboarding fiscal year step,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__account_tax_fiscal_country_id,Fiscal Country,Fiscal Country,
web_unsplash,model,"ir.model.fields,help",account.field_res_company__account_tax_fiscal_country_id,The country to use the tax reports from for this company,The country to use the tax reports from for this company,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__anglo_saxon_accounting,Use anglo-saxon accounting,Use anglo-saxon accounting,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__automatic_entry_default_journal_id,Automatic Entry Default Journal,Automatic Entry Default Journal,
web_unsplash,model,"ir.model.fields,help",account.field_res_company__automatic_entry_default_journal_id,Journal used by default for moving the period of an entry,Journal used by default for moving the period of an entry,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__bank_account_code_prefix,Prefix of the bank accounts,Prefix of the bank accounts,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__bank_journal_ids,Bank Journals,Bank Journals,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__cash_account_code_prefix,Prefix of the cash accounts,Prefix of the cash accounts,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__chart_template_id,Chart Template,Chart Template,
web_unsplash,model,"ir.model.fields,help",account.field_res_company__chart_template_id,The chart template for the company (if any),The chart template for the company (if any),
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__country_code,Country Code,Country Code,
web_unsplash,model,"ir.model.fields,help",account.field_res_company__country_code,"The ISO country code in two chars. 
You can use this field for quick search.","The ISO country code in two chars. 
You can use this field for quick search.",
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__currency_exchange_journal_id,Exchange Gain or Loss Journal,Exchange Gain or Loss Journal,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__default_cash_difference_expense_account_id,Cash Difference Expense Account,Cash Difference Expense Account,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__default_cash_difference_income_account_id,Cash Difference Income Account,Cash Difference Income Account,
web_unsplash,model,"ir.model.fields,field_description",web.field_res_company__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__expects_chart_of_accounts,Expects a Chart of Accounts,Expects a Chart of Accounts,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__expense_accrual_account_id,Expense Accrual Account,Expense Accrual Account,
web_unsplash,model,"ir.model.fields,help",account.field_res_company__expense_accrual_account_id,Account used to move the period of an expense,Account used to move the period of an expense,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__expense_currency_exchange_account_id,Loss Exchange Rate Account,Loss Exchange Rate Account,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__fiscalyear_last_day,Fiscalyear Last Day,Fiscalyear Last Day,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__fiscalyear_last_month,Fiscalyear Last Month,Fiscalyear Last Month,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__fiscalyear_lock_date,Lock Date,Lock Date,
web_unsplash,model,"ir.model.fields,help",account.field_res_company__fiscalyear_lock_date,"No users, including Advisers, can edit accounts prior to and inclusive of this date. Use it for fiscal year locking for example.","No users, including Advisers, can edit accounts prior to and inclusive of this date. Use it for fiscal year locking for example.",
web_unsplash,model,"ir.model.fields,field_description",web.field_res_company__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__income_currency_exchange_account_id,Gain Exchange Rate Account,Gain Exchange Rate Account,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__incoterm_id,Default incoterm,Default incoterm,
web_unsplash,model,"ir.model.fields,help",account.field_res_company__incoterm_id,International Commercial Terms are a series of predefined commercial terms used in international transactions.,International Commercial Terms are a series of predefined commercial terms used in international transactions.,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__invoice_is_email,Email by default,Email by default,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__invoice_is_print,Print by default,Print by default,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__invoice_terms,Default Terms and Conditions,Default Terms and Conditions,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__period_lock_date,Lock Date for Non-Advisers,Lock Date for Non-Advisers,
web_unsplash,model,"ir.model.fields,help",account.field_res_company__period_lock_date,"Only users with the 'Adviser' role can edit accounts prior to and inclusive of this date. Use it for period locking inside an open fiscal year, for example.","Only users with the 'Adviser' role can edit accounts prior to and inclusive of this date. Use it for period locking inside an open fiscal year, for example.",
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__property_stock_account_input_categ_id,Input Account for Stock Valuation,Input Account for Stock Valuation,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__property_stock_account_output_categ_id,Output Account for Stock Valuation,Output Account for Stock Valuation,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__property_stock_valuation_account_id,Account Template for Stock Valuation,Account Template for Stock Valuation,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__qr_code,Display QR-code on invoices,Display QR-code on invoices,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__revenue_accrual_account_id,Revenue Accrual Account,Revenue Accrual Account,
web_unsplash,model,"ir.model.fields,help",account.field_res_company__revenue_accrual_account_id,Account used to move the period of a revenue,Account used to move the period of a revenue,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__tax_calculation_rounding_method,Tax Calculation Rounding Method,Tax Calculation Rounding Method,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__tax_cash_basis_journal_id,Cash Basis Journal,Cash Basis Journal,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__tax_exigibility,Use Cash Basis,Use Cash Basis,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__tax_lock_date,Tax Lock Date,Tax Lock Date,
web_unsplash,model,"ir.model.fields,help",account.field_res_company__tax_lock_date,No users can edit journal entries related to a tax prior and inclusive of this date.,No users can edit journal entries related to a tax prior and inclusive of this date.,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__transfer_account_code_prefix,Prefix of the transfer accounts,Prefix of the transfer accounts,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_company__transfer_account_id,Inter-Banks Transfer Account,Inter-Banks Transfer Account,
web_unsplash,model,"ir.model.fields,help",account.field_res_company__transfer_account_id,Intermediary account used when moving money from a liquidity account to another,Intermediary account used when moving money from a liquidity account to another,
web_unsplash,model,"ir.model.fields,field_description",web_unsplash.field_res_config_settings____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__account_cash_basis_base_account_id,Base Tax Received Account,Base Tax Received Account,
web_unsplash,model,"ir.model.fields,help",account.field_res_config_settings__account_cash_basis_base_account_id,Account that will be set on lines created in cash basis journal entry and used to keep track of the tax base amount.,Account that will be set on lines created in cash basis journal entry and used to keep track of the tax base amount.,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__chart_template_id,Template,Template,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__country_code,Country Code,Country Code,
web_unsplash,model,"ir.model.fields,help",account.field_res_config_settings__country_code,"The ISO country code in two chars. 
You can use this field for quick search.","The ISO country code in two chars. 
You can use this field for quick search.",
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__currency_exchange_journal_id,Currency Exchange Journal,Currency Exchange Journal,
web_unsplash,model,"ir.model.fields,help",account.field_res_config_settings__currency_exchange_journal_id,The accounting journal where automatic exchange differences will be registered,The accounting journal where automatic exchange differences will be registered,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__currency_id,Currency,Currency,
web_unsplash,model,"ir.model.fields,help",account.field_res_config_settings__currency_id,Main currency of the company.,Main currency of the company.,
web_unsplash,model,"ir.model.fields,field_description",web_unsplash.field_res_config_settings__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__expense_currency_exchange_account_id,Loss Account,Loss Account,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__group_analytic_accounting,Analytic Accounting,Analytic Accounting,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__group_analytic_tags,Analytic Tags,Analytic Tags,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__group_cash_rounding,Cash Rounding,Cash Rounding,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__group_show_line_subtotals_tax_excluded,Show line subtotals without taxes (B2B),Show line subtotals without taxes (B2B),
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__group_show_line_subtotals_tax_included,Show line subtotals with taxes (B2C),Show line subtotals with taxes (B2C),
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__group_show_purchase_receipts,Purchase Receipt,Purchase Receipt,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__group_show_sale_receipts,Sale Receipt,Sale Receipt,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__group_warning_account,Warnings in Invoices,Warnings in Invoices,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__has_accounting_entries,Has Accounting Entries,Has Accounting Entries,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__has_chart_of_accounts,Company has a chart of accounts,Company has a chart of accounts,
web_unsplash,model,"ir.model.fields,field_description",web_unsplash.field_res_config_settings__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__income_currency_exchange_account_id,Gain Account,Gain Account,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__incoterm_id,Default incoterm,Default incoterm,
web_unsplash,model,"ir.model.fields,help",account.field_res_config_settings__incoterm_id,International Commercial Terms are a series of predefined commercial terms used in international transactions.,International Commercial Terms are a series of predefined commercial terms used in international transactions.,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__invoice_is_email,Send Email,Send Email,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__invoice_is_print,Print,Print,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__invoice_terms,Terms & Conditions,Terms & Conditions,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_account_accountant,Accounting,Accounting,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_account_bank_statement_import_camt,Import in CAMT.053 format,Import in CAMT.053 format,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_account_bank_statement_import_csv,Import in .csv format,Import in .csv format,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_account_bank_statement_import_ofx,Import in .ofx format,Import in .ofx format,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_account_bank_statement_import_qif,Import .qif files,Import .qif files,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_account_batch_payment,Use batch payments,Use batch payments,
web_unsplash,model,"ir.model.fields,help",account.field_res_config_settings__module_account_batch_payment,"This allows you grouping payments into a single batch and eases the reconciliation process.
-This installs the account_batch_payment module.","This allows you grouping payments into a single batch and eases the reconciliation process.
-This installs the account_batch_payment module.",
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_account_budget,Budget Management,Budget Management,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_account_check_printing,Allow check printing and deposits,Allow check printing and deposits,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_account_intrastat,Intrastat,Intrastat,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_account_invoice_extract,Bill Digitalization,Bill Digitalization,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_account_payment,Invoice Online Payment,Invoice Online Payment,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_account_plaid,Plaid Connector,Plaid Connector,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_account_reports,Dynamic Reports,Dynamic Reports,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_account_sepa,SEPA Credit Transfer (SCT),SEPA Credit Transfer (SCT),
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_account_sepa_direct_debit,Use SEPA Direct Debit,Use SEPA Direct Debit,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_account_taxcloud,Account TaxCloud,Account TaxCloud,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_account_yodlee,Bank Interface - Sync your bank feeds automatically,Bank Interface - Sync your bank feeds automatically,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_currency_rate_live,Automatic Currency Rates,Automatic Currency Rates,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_l10n_eu_service,EU Digital Goods VAT,EU Digital Goods VAT,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_product_margin,Allow Product Margin,Allow Product Margin,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__module_snailmail_account,Snailmail,Snailmail,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__purchase_tax_id,Default Purchase Tax,Default Purchase Tax,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__qr_code,Display SEPA QR-code,Display SEPA QR-code,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__sale_tax_id,Default Sale Tax,Default Sale Tax,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__show_line_subtotals_tax_selection,Line Subtotals Tax Display,Line Subtotals Tax Display,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__tax_calculation_rounding_method,Tax calculation rounding method,Tax calculation rounding method,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__tax_cash_basis_journal_id,Tax Cash Basis Journal,Tax Cash Basis Journal,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__tax_exigibility,Cash Basis,Cash Basis,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_config_settings__use_invoice_terms,Default Terms & Conditions,Default Terms & Conditions,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_currency____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_currency__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_currency__display_rounding_warning,Display Rounding Warning,Display Rounding Warning,
web_unsplash,model,"ir.model.fields,help",account.field_res_currency__display_rounding_warning,Technical field. Used to tell whether or not to display the rounding warning. The warning informs a rounding factor change might be dangerous on res.currency's form view.,Technical field. Used to tell whether or not to display the rounding warning. The warning informs a rounding factor change might be dangerous on res.currency's form view.,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_currency__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_res_partner____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__bank_account_count,Bank,Bank,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__contract_ids,Partner Contracts,Partner Contracts,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__credit,Total Receivable,Total Receivable,
web_unsplash,model,"ir.model.fields,help",account.field_res_partner__credit,Total amount this customer owes you.,Total amount this customer owes you.,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__currency_id,Currency,Currency,
web_unsplash,model,"ir.model.fields,help",account.field_res_partner__currency_id,Utility field to express amount currency,Utility field to express amount currency,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__customer_rank,Customer Rank,Customer Rank,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__debit,Total Payable,Total Payable,
web_unsplash,model,"ir.model.fields,help",account.field_res_partner__debit,Total amount you have to pay to this vendor.,Total amount you have to pay to this vendor.,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__debit_limit,Payable Limit,Payable Limit,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_res_partner__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__has_unreconciled_entries,Has Unreconciled Entries,Has Unreconciled Entries,
web_unsplash,model,"ir.model.fields,help",account.field_res_partner__has_unreconciled_entries,The partner has at least one unreconciled debit and credit since last time the invoices & payments matching was performed.,The partner has at least one unreconciled debit and credit since last time the invoices & payments matching was performed.,
web_unsplash,model,"ir.model.fields,field_description",snailmail.field_res_partner__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__invoice_ids,Invoices,Invoices,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__invoice_warn,Invoice,Invoice,
web_unsplash,model,"ir.model.fields,help",account.field_res_partner__invoice_warn,"Selecting the ""Warning"" option will notify user with the message, Selecting ""Blocking Message"" will throw an exception with the message and block the flow. The Message has to be written in the next field.","Selecting the ""Warning"" option will notify user with the message, Selecting ""Blocking Message"" will throw an exception with the message and block the flow. The Message has to be written in the next field.",
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__invoice_warn_msg,Message for Invoice,Message for Invoice,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__journal_item_count,Journal Items,Journal Items,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__last_time_entries_checked,Latest Invoices & Payments Matching Date,Latest Invoices & Payments Matching Date,
web_unsplash,model,"ir.model.fields,help",account.field_res_partner__last_time_entries_checked,"Last time the invoices & payments matching was performed for this partner. It is set either if there's not at least an unreconciled debit and an unreconciled credit or if you click the ""Done"" button.","Last time the invoices & payments matching was performed for this partner. It is set either if there's not at least an unreconciled debit and an unreconciled credit or if you click the ""Done"" button.",
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__property_account_payable_id,Account Payable,Account Payable,
web_unsplash,model,"ir.model.fields,help",account.field_res_partner__property_account_payable_id,This account will be used instead of the default one as the payable account for the current partner,This account will be used instead of the default one as the payable account for the current partner,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__property_account_position_id,Fiscal Position,Fiscal Position,
web_unsplash,model,"ir.model.fields,help",account.field_res_partner__property_account_position_id,The fiscal position determines the taxes/accounts used for this contact.,The fiscal position determines the taxes/accounts used for this contact.,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__property_account_receivable_id,Account Receivable,Account Receivable,
web_unsplash,model,"ir.model.fields,help",account.field_res_partner__property_account_receivable_id,This account will be used instead of the default one as the receivable account for the current partner,This account will be used instead of the default one as the receivable account for the current partner,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__property_payment_term_id,Customer Payment Terms,Customer Payment Terms,
web_unsplash,model,"ir.model.fields,help",account.field_res_partner__property_payment_term_id,This payment term will be used instead of the default one for sales orders and customer invoices,This payment term will be used instead of the default one for sales orders and customer invoices,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__property_supplier_payment_term_id,Vendor Payment Terms,Vendor Payment Terms,
web_unsplash,model,"ir.model.fields,help",account.field_res_partner__property_supplier_payment_term_id,This payment term will be used instead of the default one for purchase orders and vendor bills,This payment term will be used instead of the default one for purchase orders and vendor bills,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__ref_company_ids,Companies that refers to partner,Companies that refers to partner,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__supplier_rank,Supplier Rank,Supplier Rank,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__total_invoiced,Total Invoiced,Total Invoiced,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner__trust,Degree of trust you have in this debtor,Degree of trust you have in this debtor,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_partner_bank____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_partner_bank__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",base.field_res_partner_bank__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_partner_bank__journal_id,Account Journal,Account Journal,
web_unsplash,model,"ir.model.fields,help",account.field_res_partner_bank__journal_id,The accounting journal corresponding to this bank account.,The accounting journal corresponding to this bank account.,
web_unsplash,model,"ir.model.fields,field_description",web_unsplash.field_res_users____last_update,Last Modified on,Last Modified on,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_users__bank_account_count,Bank,Bank,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_users__contract_ids,Partner Contracts,Partner Contracts,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_users__credit,Total Receivable,Total Receivable,
web_unsplash,model,"ir.model.fields,help",account.field_res_users__credit,Total amount this customer owes you.,Total amount this customer owes you.,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_users__currency_id,Currency,Currency,
web_unsplash,model,"ir.model.fields,help",account.field_res_users__currency_id,Utility field to express amount currency,Utility field to express amount currency,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_users__customer_rank,Customer Rank,Customer Rank,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_users__debit,Total Payable,Total Payable,
web_unsplash,model,"ir.model.fields,help",account.field_res_users__debit,Total amount you have to pay to this vendor.,Total amount you have to pay to this vendor.,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_users__debit_limit,Payable Limit,Payable Limit,
web_unsplash,model,"ir.model.fields,field_description",web_unsplash.field_res_users__display_name,Display Name,Display Name,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_users__has_unreconciled_entries,Has Unreconciled Entries,Has Unreconciled Entries,
web_unsplash,model,"ir.model.fields,help",account.field_res_users__has_unreconciled_entries,The partner has at least one unreconciled debit and credit since last time the invoices & payments matching was performed.,The partner has at least one unreconciled debit and credit since last time the invoices & payments matching was performed.,
web_unsplash,model,"ir.model.fields,field_description",web_unsplash.field_res_users__id,ID,ID,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_users__invoice_ids,Invoices,Invoices,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_users__invoice_warn,Invoice,Invoice,
web_unsplash,model,"ir.model.fields,help",account.field_res_users__invoice_warn,"Selecting the ""Warning"" option will notify user with the message, Selecting ""Blocking Message"" will throw an exception with the message and block the flow. The Message has to be written in the next field.","Selecting the ""Warning"" option will notify user with the message, Selecting ""Blocking Message"" will throw an exception with the message and block the flow. The Message has to be written in the next field.",
web_unsplash,model,"ir.model.fields,field_description",account.field_res_users__invoice_warn_msg,Message for Invoice,Message for Invoice,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_users__journal_item_count,Journal Items,Journal Items,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_users__last_time_entries_checked,Latest Invoices & Payments Matching Date,Latest Invoices & Payments Matching Date,
web_unsplash,model,"ir.model.fields,help",account.field_res_users__last_time_entries_checked,"Last time the invoices & payments matching was performed for this partner. It is set either if there's not at least an unreconciled debit and an unreconciled credit or if you click the ""Done"" button.","Last time the invoices & payments matching was performed for this partner. It is set either if there's not at least an unreconciled debit and an unreconciled credit or if you click the ""Done"" button.",
web_unsplash,model,"ir.model.fields,field_description",account.field_res_users__property_account_payable_id,Account Payable,Account Payable,
web_unsplash,model,"ir.model.fields,help",account.field_res_users__property_account_payable_id,This account will be used instead of the default one as the payable account for the current partner,This account will be used instead of the default one as the payable account for the current partner,
web_unsplash,model,"ir.model.fields,field_description",account.field_res_users__property_account_position_id,Fiscal Position,Fiscal Position,
web_unsplash,model,"ir.model.fields,help",account.field_res_users__property_account_position_id,The fiscal position determines the taxes/accounts used for this contact.,The fiscal position determines the taxes/accounts used for this contact.,
